Location,Full Date,Month,Year,Oil,Gas,Misc,Total,,,,,,,,,,,,,,
Williston,5/17/2013,May,2013,189,1,0,190,,,,,,,,,,,,,,
Williston,5/24/2013,May,2013,184,1,0,185,,,,,,,,,,,,,,
Williston,5/31/2013,May,2013,186,1,0,187,,,,,,,,,,,,,,
Williston,6/7/2013,June,2013,189,1,0,190,,,,,,,,,,,,,,
Williston,6/14/2013,June,2013,189,1,0,190,,,,,,,,,,,,,,
Williston,6/21/2013,June,2013,189,1,0,190,,,,,,,,,,,,,,
Williston,6/28/2013,June,2013,186,0,0,186,,,,,,,,,,,,,,
Williston,7/3/2013,July,2013,188,0,0,188,,,,,,,,,,,,,,
Williston,7/12/2013,July,2013,185,0,0,185,,,,,,,,,,,,,,
Williston,7/19/2013,July,2013,184,0,0,184,,,,,,,,,,,,,,
Williston,7/26/2013,July,2013,181,0,0,181,,,,,,,,,,,,,,
Williston,8/2/2013,August,2013,181,0,0,181,,,,,,,,,,,,,,
Williston,8/9/2013,August,2013,182,0,0,182,,,,,,,,,,,,,,
Williston,8/16/2013,August,2013,182,0,0,182,,,,,,,,,,,,,,
Williston,8/23/2013,August,2013,182,0,0,182,,,,,,,,,,,,,,
Williston,8/30/2013,August,2013,182,0,0,182,,,,,,,,,,,,,,
Williston,9/6/2013,September,2013,182,0,0,182,,,,,,,,,,,,,,
Williston,9/13/2013,September,2013,181,0,0,181,,,,,,,,,,,,,,
Williston,9/20/2013,September,2013,184,0,0,184,,,,,,,,,,,,,,
Williston,9/27/2013,September,2013,183,0,0,183,,,,,,,,,,,,,,
Williston,10/4/2013,October,2013,183,0,0,183,,,,,,,,,,,,,,
Williston,10/11/2013,October,2013,181,0,0,181,,,,,,,,,,,,,,
Williston,10/18/2013,October,2013,182,0,0,182,,,,,,,,,,,,,,
Williston,10/25/2013,October,2013,182,0,0,182,,,,,,,,,,,,,,
Williston,11/1/2013,November,2013,175,0,0,175,,,,,,,,,,,,,,
Williston,11/8/2013,November,2013,175,0,0,175,,,,,,,,,,,,,,
Williston,11/15/2013,November,2013,177,0,0,177,,,,,,,,,,,,,,
Williston,11/22/2013,November,2013,179,0,0,179,,,,,,,,,,,,,,
Williston,11/27/2013,November,2013,180,0,0,180,,,,,,,,,,,,,,
Williston,12/6/2013,December,2013,179,0,0,179,,,,,,,,,,,,,,
Williston,12/13/2013,December,2013,187,0,0,187,,,,,,,,,,,,,,
Williston,12/20/2013,December,2013,183,0,0,183,,,,,,,,,,,,,,
Williston,12/27/2013,December,2013,183,0,0,183,,,,,,,,,,,,,,
Williston,1/3/2014,January,2014,185,0,0,185,,,,,,,,,,,,,,
Williston,1/10/2014,January,2014,179,0,0,179,,,,,,,,,,,,,,
Williston,1/17/2014,January,2014,178,0,0,178,,,,,,,,,,,,,,
Williston,1/24/2014,January,2014,179,0,0,179,,,,,,,,,,,,,,
Williston,1/31/2014,January,2014,179,0,0,179,,,,,,,,,,,,,,
Williston,2/7/2014,February,2014,177,0,0,177,,,,,,,,,,,,,,
Williston,2/14/2014,February,2014,176,0,0,176,,,,,,,,,,,,,,
Williston,2/21/2014,February,2014,174,0,0,174,,,,,,,,,,,,,,
Williston,2/28/2014,February,2014,176,0,0,176,,,,,,,,,,,,,,
Williston,3/7/2014,March,2014,177,0,0,177,,,,,,,,,,,,,,
Williston,3/14/2014,March,2014,184,0,0,184,,,,,,,,,,,,,,
Williston,3/21/2014,March,2014,186,0,0,186,,,,,,,,,,,,,,
Williston,3/28/2014,March,2014,185,0,0,185,,,,,,,,,,,,,,
Williston,4/4/2014,April,2014,185,0,0,185,,,,,,,,,,,,,,
Williston,4/11/2014,April,2014,185,0,0,185,,,,,,,,,,,,,,
Williston,4/17/2014,April,2014,185,0,0,185,,,,,,,,,,,,,,
Williston,4/25/2014,April,2014,187,0,0,187,,,,,,,,,,,,,,
Williston,5/2/2014,May,2014,183,0,0,183,,,,,,,,,,,,,,
Williston,5/9/2014,May,2014,182,0,0,182,,,,,,,,,,,,,,
Williston,5/16/2014,May,2014,183,0,0,183,,,,,,,,,,,,,,
Williston,5/23/2014,May,2014,183,0,0,183,,,,,,,,,,,,,,
Williston,5/30/2014,May,2014,178,0,0,178,,,,,,,,,,,,,,
Williston,6/6/2014,June,2014,178,0,0,178,,,,,,,,,,,,,,
Williston,6/13/2014,June,2014,174,0,0,174,,,,,,,,,,,,,,
Williston,6/20/2014,June,2014,175,0,0,175,,,,,,,,,,,,,,
Williston,6/27/2014,June,2014,178,0,0,178,,,,,,,,,,,,,,
Williston,7/3/2014,July,2014,178,0,0,178,,,,,,,,,,,,,,
Williston,7/11/2014,July,2014,179,0,0,179,,,,,,,,,,,,,,
Williston,7/18/2014,July,2014,184,0,0,184,,,,,,,,,,,,,,
Williston,7/25/2014,July,2014,184,0,0,184,,,,,,,,,,,,,,
Williston,8/1/2014,August,2014,186,0,0,186,,,,,,,,,,,,,,
Williston,8/8/2014,August,2014,191,0,0,191,,,,,,,,,,,,,,
Williston,8/15/2014,August,2014,194,0,0,194,,,,,,,,,,,,,,
Williston,8/22/2014,August,2014,192,0,0,192,,,,,,,,,,,,,,
Williston,8/29/2014,August,2014,192,0,0,192,,,,,,,,,,,,,,
Williston,9/5/2014,September,2014,192,0,0,192,,,,,,,,,,,,,,
Williston,9/12/2014,September,2014,194,0,0,194,,,,,,,,,,,,,,
Williston,9/19/2014,September,2014,198,0,0,198,,,,,,,,,,,,,,
Williston,9/26/2014,September,2014,198,0,0,198,,,,,,,,,,,,,,
Williston,10/3/2014,October,2014,198,0,0,198,,,,,,,,,,,,,,
Williston,10/10/2014,October,2014,194,0,0,194,,,,,,,,,,,,,,
Williston,10/17/2014,October,2014,193,0,0,193,,,,,,,,,,,,,,
Williston,10/24/2014,October,2014,192,0,0,192,,,,,,,,,,,,,,
Williston,10/31/2014,October,2014,192,0,0,192,,,,,,,,,,,,,,
Williston,11/7/2014,November,2014,192,1,0,193,,,,,,,,,,,,,,
Williston,11/14/2014,November,2014,192,1,0,193,,,,,,,,,,,,,,
Williston,11/21/2014,November,2014,187,1,0,188,,,,,,,,,,,,,,
Williston,11/26/2014,November,2014,190,1,0,191,,,,,,,,,,,,,,
Williston,12/5/2014,December,2014,188,1,0,189,,,,,,,,,,,,,,
Williston,12/12/2014,December,2014,187,1,0,188,,,,,,,,,,,,,,
Williston,12/19/2014,December,2014,180,1,0,181,,,,,,,,,,,,,,
Williston,12/26/2014,December,2014,178,1,0,179,,,,,,,,,,,,,,
Williston,1/2/2015,January,2015,179,0,0,179,,,,,,,,,,,,,,
Williston,1/9/2015,January,2015,171,0,0,171,,,,,,,,,,,,,,
Williston,1/16/2015,January,2015,164,1,0,165,,,,,,,,,,,,,,
Williston,1/23/2015,January,2015,151,2,0,153,,,,,,,,,,,,,,
Williston,1/30/2015,January,2015,146,2,0,148,,,,,,,,,,,,,,
Williston,2/6/2015,February,2015,135,2,0,137,,,,,,,,,,,,,,
Williston,2/13/2015,February,2015,127,1,0,128,,,,,,,,,,,,,,
Williston,2/20/2015,February,2015,122,1,0,123,,,,,,,,,,,,,,
Williston,2/27/2015,February,2015,111,0,0,111,,,,,,,,,,,,,,
Williston,3/6/2015,March,2015,108,0,0,108,,,,,,,,,,,,,,
Williston,3/13/2015,March,2015,104,0,0,104,,,,,,,,,,,,,,
Williston,3/20/2015,March,2015,99,0,0,99,,,,,,,,,,,,,,
Williston,3/27/2015,March,2015,97,0,0,97,,,,,,,,,,,,,,
Williston,4/2/2015,April,2015,91,0,0,91,,,,,,,,,,,,,,
Williston,4/10/2015,April,2015,89,0,0,89,,,,,,,,,,,,,,
Williston,4/17/2015,April,2015,84,0,0,84,,,,,,,,,,,,,,
Williston,4/24/2015,April,2015,79,0,0,79,,,,,,,,,,,,,,
Williston,5/1/2015,May,2015,80,0,0,80,,,,,,,,,,,,,,
Williston,5/8/2015,May,2015,80,0,0,80,,,,,,,,,,,,,,
Williston,5/15/2015,May,2015,79,0,0,79,,,,,,,,,,,,,,
Williston,5/22/2015,May,2015,78,0,0,78,,,,,,,,,,,,,,
Williston,5/29/2015,May,2015,77,0,0,77,,,,,,,,,,,,,,
Williston,6/5/2015,June,2015,76,0,0,76,,,,,,,,,,,,,,
Williston,6/12/2015,June,2015,76,0,0,76,,,,,,,,,,,,,,
Williston,6/19/2015,June,2015,77,0,0,77,,,,,,,,,,,,,,
Williston,6/26/2015,June,2015,74,0,0,74,,,,,,,,,,,,,,
Williston,7/2/2015,July,2015,76,0,1,77,,,,,,,,,,,,,,
Williston,7/10/2015,July,2015,71,0,0,71,,,,,,,,,,,,,,
Williston,7/17/2015,July,2015,69,0,0,69,,,,,,,,,,,,,,
Williston,7/24/2015,July,2015,70,0,0,70,,,,,,,,,,,,,,
Williston,7/31/2015,July,2015,71,0,0,71,,,,,,,,,,,,,,
Williston,8/7/2015,August,2015,72,0,0,72,,,,,,,,,,,,,,
Williston,8/14/2015,August,2015,70,0,0,70,,,,,,,,,,,,,,
Williston,8/21/2015,August,2015,73,0,0,73,,,,,,,,,,,,,,
Williston,8/28/2015,August,2015,73,0,0,73,,,,,,,,,,,,,,
Williston,9/4/2015,September,2015,72,0,0,72,,,,,,,,,,,,,,
Williston,9/11/2015,September,2015,71,0,0,71,,,,,,,,,,,,,,
Williston,9/18/2015,September,2015,68,0,0,68,,,,,,,,,,,,,,
Williston,9/25/2015,September,2015,67,0,0,67,,,,,,,,,,,,,,
Williston,10/2/2015,October,2015,66,0,0,66,,,,,,,,,,,,,,
Williston,10/9/2015,October,2015,65,0,0,65,,,,,,,,,,,,,,
Williston,10/16/2015,October,2015,64,0,0,64,,,,,,,,,,,,,,
Williston,10/23/2015,October,2015,64,0,0,64,,,,,,,,,,,,,,
Williston,10/30/2015,October,2015,63,0,0,63,,,,,,,,,,,,,,
Williston,11/6/2015,November,2015,64,0,0,64,,,,,,,,,,,,,,
Williston,11/13/2015,November,2015,63,0,0,63,,,,,,,,,,,,,,
Williston,11/20/2015,November,2015,63,0,0,63,,,,,,,,,,,,,,
Williston,11/25/2015,November,2015,62,0,0,62,,,,,,,,,,,,,,
Williston,12/4/2015,December,2015,60,0,0,60,,,,,,,,,,,,,,
Williston,12/11/2015,December,2015,58,0,0,58,,,,,,,,,,,,,,
Williston,12/18/2015,December,2015,58,0,0,58,,,,,,,,,,,,,,
Williston,12/23/2015,December,2015,55,0,0,55,,,,,,,,,,,,,,
Williston,12/31/2015,December,2015,53,0,0,53,,,,,,,,,,,,,,
Williston,1/8/2016,January,2016,49,0,0,49,,,,,,,,,,,,,,
Williston,1/15/2016,January,2016,47,0,0,47,,,,,,,,,,,,,,
Williston,1/22/2016,January,2016,45,0,0,45,,,,,,,,,,,,,,
Williston,1/29/2016,January,2016,44,0,0,44,,,,,,,,,,,,,,
Williston,2/5/2016,February,2016,42,0,0,42,,,,,,,,,,,,,,
Williston,2/12/2016,February,2016,39,0,0,39,,,,,,,,,,,,,,
Williston,2/19/2016,February,2016,36,0,0,36,,,,,,,,,,,,,,
Williston,2/26/2016,February,2016,36,0,0,36,,,,,,,,,,,,,,
Williston,3/4/2016,March,2016,33,0,0,33,,,,,,,,,,,,,,
Williston,3/11/2016,March,2016,32,0,0,32,,,,,,,,,,,,,,
Williston,3/18/2016,March,2016,31,0,0,31,,,,,,,,,,,,,,
Williston,3/24/2016,March,2016,31,0,0,31,,,,,,,,,,,,,,
Williston,4/1/2016,April,2016,29,0,0,29,,,,,,,,,,,,,,
Williston,4/8/2016,April,2016,27,0,0,27,,,,,,,,,,,,,,
Williston,4/15/2016,April,2016,26,0,0,26,,,,,,,,,,,,,,
Williston,4/22/2016,April,2016,26,0,0,26,,,,,,,,,,,,,,
Williston,4/29/2016,April,2016,26,0,0,26,,,,,,,,,,,,,,
Williston,5/6/2016,May,2016,25,0,0,25,,,,,,,,,,,,,,
Williston,5/13/2016,May,2016,24,0,0,24,,,,,,,,,,,,,,
Williston,5/20/2016,May,2016,23,0,0,23,,,,,,,,,,,,,,
Williston,5/27/2016,May,2016,22,0,0,22,,,,,,,,,,,,,,
Williston,6/3/2016,June,2016,22,0,0,22,,,,,,,,,,,,,,
Williston,6/10/2016,June,2016,24,0,0,24,,,,,,,,,,,,,,
Williston,6/17/2016,June,2016,24,0,0,24,,,,,,,,,,,,,,
Williston,6/24/2016,June,2016,26,0,0,26,,,,,,,,,,,,,,
Williston,7/1/2016,July,2016,26,0,0,26,,,,,,,,,,,,,,
Williston,7/8/2016,July,2016,28,0,0,28,,,,,,,,,,,,,,
Williston,7/15/2016,July,2016,27,0,0,27,,,,,,,,,,,,,,
Williston,7/22/2016,July,2016,27,0,0,27,,,,,,,,,,,,,,
Williston,7/29/2016,July,2016,27,0,0,27,,,,,,,,,,,,,,
Williston,8/5/2016,August,2016,28,0,0,28,,,,,,,,,,,,,,
Williston,8/12/2016,August,2016,29,0,0,29,,,,,,,,,,,,,,
Williston,8/19/2016,August,2016,27,0,0,27,,,,,,,,,,,,,,
Williston,8/26/2016,August,2016,27,0,0,27,,,,,,,,,,,,,,
Williston,9/2/2016,September,2016,28,0,0,28,,,,,,,,,,,,,,
Williston,9/9/2016,September,2016,28,0,0,28,,,,,,,,,,,,,,
Williston,9/16/2016,September,2016,27,0,0,27,,,,,,,,,,,,,,
Williston,9/23/2016,September,2016,28,0,0,28,,,,,,,,,,,,,,
Williston,9/30/2016,September,2016,30,0,0,30,,,,,,,,,,,,,,
Williston,10/7/2016,October,2016,30,0,0,30,,,,,,,,,,,,,,
Williston,10/14/2016,October,2016,30,0,0,30,,,,,,,,,,,,,,
Williston,10/21/2016,October,2016,30,0,0,30,,,,,,,,,,,,,,
Williston,10/28/2016,October,2016,35,0,0,35,,,,,,,,,,,,,,
Williston,11/4/2016,November,2016,37,0,0,37,,,,,,,,,,,,,,
Williston,11/11/2016,November,2016,35,0,0,35,,,,,,,,,,,,,,
Williston,11/18/2016,November,2016,34,0,0,34,,,,,,,,,,,,,,
Williston,11/23/2016,November,2016,33,0,0,33,,,,,,,,,,,,,,
Williston,12/2/2016,December,2016,31,0,0,31,,,,,,,,,,,,,,
Williston,12/9/2016,December,2016,32,0,0,32,,,,,,,,,,,,,,
Williston,12/16/2016,December,2016,31,0,0,31,,,,,,,,,,,,,,
Williston,12/23/2016,December,2016,32,0,0,32,,,,,,,,,,,,,,
Williston,12/30/2016,December,2016,33,0,0,33,,,,,,,,,,,,,,
Williston,1/6/2017,January,2017,33,0,0,33,,,,,,,,,,,,,,
Williston,1/13/2017,January,2017,32,0,0,32,,,,,,,,,,,,,,
Williston,1/20/2017,January,2017,35,0,0,35,,,,,,,,,,,,,,
Williston,1/27/2017,January,2017,37,0,0,37,,,,,,,,,,,,,,
Williston,2/3/2017,February,2017,37,0,0,37,,,,,,,,,,,,,,
Williston,2/10/2017,February,2017,37,0,0,37,,,,,,,,,,,,,,
Williston,2/17/2017,February,2017,36,0,0,36,,,,,,,,,,,,,,
Williston,2/24/2017,February,2017,35,0,0,35,,,,,,,,,,,,,,
Williston,3/3/2017,March,2017,38,0,0,38,,,,,,,,,,,,,,
Williston,3/10/2017,March,2017,38,0,0,38,,,,,,,,,,,,,,
Williston,3/17/2017,March,2017,42,0,0,42,,,,,,,,,,,,,,
Williston,3/24/2017,March,2017,43,0,0,43,,,,,,,,,,,,,,
Williston,3/31/2017,March,2017,42,0,0,42,,,,,,,,,,,,,,
Williston,4/7/2017,April,2017,42,0,0,42,,,,,,,,,,,,,,
Williston,4/13/2017,April,2017,43,0,0,43,,,,,,,,,,,,,,
Williston,4/21/2017,April,2017,44,0,0,44,,,,,,,,,,,,,,
Williston,4/28/2017,April,2017,44,0,0,44,,,,,,,,,,,,,,
Williston,5/5/2017,May,2017,43,0,0,43,,,,,,,,,,,,,,
Williston,5/12/2017,May,2017,44,0,0,44,,,,,,,,,,,,,,
Williston,5/19/2017,May,2017,44,0,0,44,,,,,,,,,,,,,,
Williston,5/26/2017,May,2017,45,0,0,45,,,,,,,,,,,,,,
Williston,6/2/2017,June,2017,46,0,0,46,,,,,,,,,,,,,,
Williston,6/9/2017,June,2017,46,0,0,46,,,,,,,,,,,,,,
Williston,6/16/2017,June,2017,49,0,0,49,,,,,,,,,,,,,,
Williston,6/23/2017,June,2017,52,0,0,52,,,,,,,,,,,,,,
Williston,6/30/2017,June,2017,52,0,0,52,,,,,,,,,,,,,,
Williston,7/7/2017,July,2017,52,0,0,52,,,,,,,,,,,,,,
Williston,7/14/2017,July,2017,53,0,0,53,,,,,,,,,,,,,,
Williston,7/21/2017,July,2017,54,0,0,54,,,,,,,,,,,,,,
Williston,7/28/2017,July,2017,54,0,0,54,,,,,,,,,,,,,,
Williston,8/4/2017,August,2017,53,0,0,53,,,,,,,,,,,,,,
Williston,8/11/2017,August,2017,53,0,0,53,,,,,,,,,,,,,,
Williston,8/18/2017,August,2017,51,0,0,51,,,,,,,,,,,,,,
Williston,8/25/2017,August,2017,52,0,0,52,,,,,,,,,,,,,,
Williston,9/1/2017,September,2017,52,0,0,52,,,,,,,,,,,,,,
Williston,9/8/2017,September,2017,53,0,0,53,,,,,,,,,,,,,,
Williston,9/15/2017,September,2017,52,0,0,52,,,,,,,,,,,,,,
Williston,9/22/2017,September,2017,49,0,0,49,,,,,,,,,,,,,,
Williston,9/29/2017,September,2017,50,0,0,50,,,,,,,,,,,,,,
Williston,10/6/2017,October,2017,50,0,0,50,,,,,,,,,,,,,,
Williston,10/13/2017,October,2017,51,0,0,51,,,,,,,,,,,,,,
Williston,10/20/2017,October,2017,51,0,0,51,,,,,,,,,,,,,,
Williston,10/27/2017,October,2017,49,0,0,49,,,,,,,,,,,,,,
Williston,11/3/2017,November,2017,48,0,0,48,,,,,,,,,,,,,,
Williston,11/10/2017,November,2017,48,0,0,48,,,,,,,,,,,,,,
Williston,11/17/2017,November,2017,47,0,0,47,,,,,,,,,,,,,,
Williston,11/22/2017,November,2017,47,0,0,47,,,,,,,,,,,,,,
Williston,12/1/2017,December,2017,48,0,0,48,,,,,,,,,,,,,,
Williston,12/8/2017,December,2017,47,0,0,47,,,,,,,,,,,,,,
Williston,12/15/2017,December,2017,48,0,0,48,,,,,,,,,,,,,,
Williston,12/22/2017,December,2017,49,0,0,49,,,,,,,,,,,,,,
Williston,12/29/2017,December,2017,47,0,0,47,,,,,,,,,,,,,,
Williston,1/5/2018,January,2018,46,0,0,46,,,,,,,,,,,,,,
Williston,1/12/2018,January,2018,46,0,0,46,,,,,,,,,,,,,,
Williston,1/19/2018,January,2018,45,0,0,45,,,,,,,,,,,,,,
Williston,1/26/2018,January,2018,45,0,0,45,,,,,,,,,,,,,,
Williston,2/2/2018,February,2018,46,0,0,46,,,,,,,,,,,,,,
Williston,2/9/2018,February,2018,50,0,0,50,,,,,,,,,,,,,,
Williston,2/16/2018,February,2018,49,0,0,49,,,,,,,,,,,,,,
Williston,2/23/2018,February,2018,50,0,0,50,,,,,,,,,,,,,,
Williston,3/2/2018,March,2018,48,0,0,48,,,,,,,,,,,,,,
Williston,3/9/2018,March,2018,51,0,0,51,,,,,,,,,,,,,,
Williston,3/16/2018,March,2018,54,0,0,54,,,,,,,,,,,,,,
Williston,3/23/2018,March,2018,54,0,0,54,,,,,,,,,,,,,,
Williston,3/29/2018,March,2018,54,0,0,54,,,,,,,,,,,,,,
Williston,4/6/2018,April,2018,55,0,0,55,,,,,,,,,,,,,,
Williston,4/13/2018,April,2018,55,0,0,55,,,,,,,,,,,,,,
Williston,4/20/2018,April,2018,53,0,0,53,,,,,,,,,,,,,,
Williston,4/27/2018,April,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,5/4/2018,May,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,5/11/2018,May,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,5/18/2018,May,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,5/25/2018,May,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,6/1/2018,June,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,6/8/2018,June,2018,55,0,0,55,,,,,,,,,,,,,,
Williston,6/15/2018,June,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,6/22/2018,June,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,6/29/2018,June,2018,54,0,0,54,,,,,,,,,,,,,,
Williston,7/6/2018,July,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,7/13/2018,July,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,7/20/2018,July,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,7/27/2018,July,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,8/3/2018,August,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,8/10/2018,August,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,8/17/2018,August,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,8/24/2018,August,2018,52,0,0,52,,,,,,,,,,,,,,
Williston,8/31/2018,August,2018,52,0,0,52,,,,,,,,,,,,,,
Williston,9/7/2018,September,2018,53,0,0,53,,,,,,,,,,,,,,
Williston,9/14/2018,September,2018,54,0,0,54,,,,,,,,,,,,,,
Williston,9/21/2018,September,2018,53,0,0,53,,,,,,,,,,,,,,
Williston,9/28/2018,September,2018,53,0,0,53,,,,,,,,,,,,,,
Williston,10/5/2018,October,2018,52,0,0,52,,,,,,,,,,,,,,
Williston,10/12/2018,October,2018,52,0,0,52,,,,,,,,,,,,,,
Williston,10/19/2018,October,2018,52,0,0,52,,,,,,,,,,,,,,
Williston,10/26/2018,October,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,11/2/2018,November,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,11/9/2018,November,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,11/16/2018,November,2018,57,0,0,57,,,,,,,,,,,,,,
Williston,11/21/2018,November,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,11/30/2018,November,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,12/7/2018,December,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,12/14/2018,December,2018,53,0,0,53,,,,,,,,,,,,,,
Williston,12/21/2018,December,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,12/28/2018,December,2018,56,0,0,56,,,,,,,,,,,,,,
Williston,1/4/2019,January,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,1/11/2019,January,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,1/18/2019,January,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,1/25/2019,January,2019,58,0,0,58,,,,,,,,,,,,,,
Williston,2/1/2019,February,2019,58,0,0,58,,,,,,,,,,,,,,
Williston,2/8/2019,February,2019,58,0,0,58,,,,,,,,,,,,,,
Williston,2/15/2019,February,2019,57,0,0,57,,,,,,,,,,,,,,
Williston,2/22/2019,February,2019,57,0,0,57,,,,,,,,,,,,,,
Williston,3/1/2019,March,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,3/8/2019,March,2019,53,0,0,53,,,,,,,,,,,,,,
Williston,3/15/2019,March,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,3/22/2019,March,2019,57,0,0,57,,,,,,,,,,,,,,
Williston,3/29/2019,March,2019,60,0,0,60,,,,,,,,,,,,,,
Williston,4/5/2019,April,2019,61,0,0,61,,,,,,,,,,,,,,
Williston,4/12/2019,April,2019,61,0,0,61,,,,,,,,,,,,,,
Williston,4/18/2019,April,2019,61,0,0,61,,,,,,,,,,,,,,
Williston,4/26/2019,April,2019,58,0,0,58,,,,,,,,,,,,,,
Williston,5/3/2019,May,2019,57,0,0,57,,,,,,,,,,,,,,
Williston,5/10/2019,May,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,5/17/2019,May,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,5/24/2019,May,2019,57,0,0,57,,,,,,,,,,,,,,
Williston,5/31/2019,May,2019,57,0,0,57,,,,,,,,,,,,,,
Williston,6/7/2019,June,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,6/14/2019,June,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,6/21/2019,June,2019,56,0,0,56,,,,,,,,,,,,,,
Williston,6/28/2019,June,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,7/3/2019,July,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,7/12/2019,July,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,7/19/2019,July,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,7/26/2019,July,2019,47,0,0,47,,,,,,,,,,,,,,
Williston,8/2/2019,August,2019,47,0,0,47,,,,,,,,,,,,,,
Williston,8/9/2019,August,2019,47,0,0,47,,,,,,,,,,,,,,
Williston,8/16/2019,August,2019,48,0,0,48,,,,,,,,,,,,,,
Williston,8/23/2019,August,2019,48,0,0,48,,,,,,,,,,,,,,
Williston,8/30/2019,August,2019,51,0,0,51,,,,,,,,,,,,,,
Williston,9/6/2019,September,2019,54,0,0,54,,,,,,,,,,,,,,
Williston,9/13/2019,September,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,9/20/2019,September,2019,53,0,0,53,,,,,,,,,,,,,,
Williston,9/27/2019,September,2019,53,0,0,53,,,,,,,,,,,,,,
Williston,10/4/2019,October,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,10/11/2019,October,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,10/18/2019,October,2019,55,0,0,55,,,,,,,,,,,,,,
Williston,10/25/2019,October,2019,53,0,0,53,,,,,,,,,,,,,,
Williston,11/1/2019,November,2019,53,0,0,53,,,,,,,,,,,,,,
Williston,11/8/2019,November,2019,52,0,0,52,,,,,,,,,,,,,,
Williston,11/15/2019,November,2019,51,0,0,51,,,,,,,,,,,,,,
Williston,11/22/2019,November,2019,51,0,0,51,,,,,,,,,,,,,,
Williston,11/27/2019,November,2019,51,0,0,51,,,,,,,,,,,,,,
Williston,12/6/2019,December,2019,52,0,0,52,,,,,,,,,,,,,,
Williston,12/13/2019,December,2019,52,0,0,52,,,,,,,,,,,,,,
Williston,12/20/2019,December,2019,51,0,0,51,,,,,,,,,,,,,,
Williston,12/27/2019,December,2019,52,0,0,52,,,,,,,,,,,,,,
Williston,1/3/2020,January,2020,52,0,0,52,,,,,,,,,,,,,,
Williston,1/10/2020,January,2020,51,0,0,51,,,,,,,,,,,,,,
Williston,1/17/2020,January,2020,53,0,0,53,,,,,,,,,,,,,,
Williston,1/24/2020,January,2020,53,0,0,53,,,,,,,,,,,,,,
Williston,1/31/2020,January,2020,53,0,0,53,,,,,,,,,,,,,,
Williston,2/7/2020,February,2020,53,0,0,53,,,,,,,,,,,,,,
Williston,2/14/2020,February,2020,53,0,0,53,,,,,,,,,,,,,,
Williston,2/21/2020,February,2020,53,0,0,53,,,,,,,,,,,,,,
Williston,2/28/2020,February,2020,53,0,0,53,,,,,,,,,,,,,,
Williston,3/6/2020,March,2020,52,0,0,52,,,,,,,,,,,,,,
Williston,3/13/2020,March,2020,52,0,0,52,,,,,,,,,,,,,,
Williston,3/20/2020,March,2020,51,0,0,51,,,,,,,,,,,,,,
Williston,3/27/2020,March,2020,49,0,0,49,,,,,,,,,,,,,,
Williston,4/3/2020,April,2020,43,0,0,43,,,,,,,,,,,,,,
Williston,4/9/2020,April,2020,41,0,0,41,,,,,,,,,,,,,,
Williston,4/17/2020,April,2020,34,0,0,34,,,,,,,,,,,,,,
Williston,4/24/2020,April,2020,27,0,0,27,,,,,,,,,,,,,,
Williston,5/1/2020,May,2020,26,0,0,26,,,,,,,,,,,,,,
Williston,5/8/2020,May,2020,20,0,0,20,,,,,,,,,,,,,,
Williston,5/15/2020,May,2020,16,0,0,16,,,,,,,,,,,,,,
Williston,5/22/2020,May,2020,14,0,0,14,,,,,,,,,,,,,,
